soc,soh,route_id,longitude,latitude,altitude,timestamp_gps_utc,car_id,time_diff,point_geom,route_code,driver,start_timestamp,end_timestamp,car_code,car_description,capacity,ref_consumption,timestamp_weather_utc,wind_mph,wind_kph,wind_degree,wind_dir,Frontal_Wind,Veh_deg,totalVehicles,speedAvg,cars_by_speed_interval_0_80,cars_by_speed_interval_80_100,cars_by_speed_interval_100_120,cars_by_speed_interval_0_50,cars_by_speed_interval_50_80,cars_by_speed_interval_80_120,cars_by_speed_interval_120_inf,cars_by_length_interval_0_7,cars_by_length_interval_7_inf,max_speed,radius,label
49,98.5,34,-2.0702174,43.146072,157.01773,46:18.2,6,0.152,0101000020E61000008651A22ACE8F00C0462C9883B2924540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,0.73465416143277,116.20219126271628,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
49,98.5,34,-2.0710156000000004,43.147694,154.4293,46:24.2,6,-0.013,0101000020E61000002A353498709100C00905FC98E7924540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-3.4649157321785777,79.36637752477843,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
49,98.5,34,-2.0707366,43.14918,155.07979,46:30.3,6,-0.271,0101000020E610000072A42363DE9000C0791D3E5118934540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-5.278706095719554,59.0787456456374,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
49,98.5,34,-2.0700238,43.15037,151.63849,46:35.4,6,0.472,0101000020E610000008272191688F00C009BDD06B3F934540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-4.459533307371538,69.01862052579035,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.069457,43.151848,146.06314,46:41.4,6,0.281,0101000020E61000000E3F07783F8E00C0A5352FBA6F934540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-4.601592658280558,67.41332174565592,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0688143,43.153393,142.74553999999998,46:47.5,6,0.369,0101000020E61000009F74C576EE8C00C040A3CA6FA2934540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-5.523700840813278,55.67786085261805,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0677752000000003,43.154915,141.20503,46:53.5,6,-0.165,0101000020E6100000537975B9CD8A00C0E771204DD4934540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-5.479915836130813,56.30564258330585,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0667477,43.156456,137.98189,46:59.6,6,-0.433,0101000020E61000000603F800B38800C0054C33B906944540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-5.318863939733413,58.53885008771114,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0659847,43.157703000000005,138.25302,47:04.6,6,0.287,0101000020E6100000E178E0FA228700C0F57A7D9E2F944540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-3.6039433147190714,77.99510840517374,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0656383000000003,43.159332,134.5831,47:10.7,6,0.236,0101000020E61000004624F16B6D8600C014283F0D65944540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,0.0653199570692261,110.55038462007576,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0662205,43.160885,128.9298,47:16.7,6,0.276,0101000020E61000007223B7A09E8700C01493B7E897944540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,0.4587332354154504,113.86815515780316,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0668643,43.16234,127.68185,47:22.8,6,-0.04,0101000020E61000003C2D471BF08800C0EB5BB379C7944540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-2.239903043481396,90.76778932854388,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0668814,43.163616,125.319084,47:28.8,6,-0.239,0101000020E6100000BFF56610F98800C0B4524F65F1944540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-6.05629046236032,47.04736080966023,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0659225,43.164646000000005,125.82869,47:33.9,6,0.304,0101000020E6100000BFC2C163028700C0F6F2961613954540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,-3.745385170075296,76.57863988163915,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.065613,43.165943,126.59188,47:40.2,6,0.2269999999999999,0101000020E6100000EC59101B608600C0E928369C3D954540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,46:30.9,4.3,6.8,70,ENE,0.2855026083677593,112.4063094582648,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,1.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.066203,43.167374,126.835846,47:46.0,6,0.069,0101000020E610000050EB328E958700C0306AFD726C954540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-3.593820260132433,78.09563712568597,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0658813,43.1689,123.038704,47:52.0,6,-0.256,0101000020E6100000315449CBEC8600C0C23919859E954540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.355130000818644,40.83993491562139,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0644352,43.17015,121.45072,47:58.1,6,-0.006,0101000020E61000006006DEAFF68300C008810789C7954540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.503439529684466,36.98364656237002,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0629706000000003,43.171253,120.55722,48:04.1,6,0.162,0101000020E61000001BBBA8BFF68000C06FC939A8EB954540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.533105784888007,36.10584671945022,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0612705,43.172493,118.94169,48:10.2,6,-0.004,0101000020E6100000F838A2687B7D00C0A067763914964540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.445285900603342,38.58782565524049,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.059813,43.173656,115.53094,48:16.3,6,-0.408,0101000020E61000007AB1A7407F7A00C023FFCF6B3A964540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.461535404541553,38.15339481736367,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0586903000000003,43.174538,113.732,48:21.3,6,0.243,0101000020E610000000517B91327800C0AC30A14557964540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.493717232803265,37.26188403407259,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,2.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0570314,43.1758,114.61043,48:29.4,6,0.249,0101000020E6100000998EA4ECCC7400C0345F3BAE80964540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.310781439793714,41.86620488974042,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,3.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0559044,43.17681,113.88465,48:36.5,6,0.001,0101000020E61000009AFDFFF47D7200C0BA8533B9A1964540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-5.535009858660939,55.51415421315953,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,3.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0549908,43.17814,111.54638,48:42.5,6,0.134,0101000020E61000003B3E73FA9E7000C0737C2C38CD964540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-5.605427493143535,54.47962339912198,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,3.0,0419_DACIA_TOLOSA_DONOSTIA_034
48,98.5,34,-2.0541856,43.179268,111.373634,48:48.6,6,-0.4589999999999999,0101000020E6100000A25390DBF86E00C03F415C38F2964540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.248068786484264,43.24383993906269,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,3.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0533116,43.18009,110.49061,48:53.9,6,0.257,0101000020E61000005AD6D29B2E6D00C0D81FD44D0D974540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-5.978175326460984,48.460792047694014,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,3.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0521643,43.181385,110.69428,49:00.7,6,-0.264,0101000020E6100000A723D321D56A00C0408A279237974540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-5.570191631785184,55.00062093327653,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,3.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0514326,43.18243,112.665344,49:06.8,6,0.025,0101000020E610000050FA887F556900C02E3158DB59974540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-3.5970854061550166,78.06322405225528,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,100.0,3.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0511916,43.18357,113.751396,49:12.8,6,-0.0279999999999999,0101000020E610000016965722D76800C02FC0C3317F974540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-1.2724452823891244,99.21499065223952,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,40.0,4.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0513892,43.184788,113.047104,49:18.9,6,-0.455,0101000020E61000009363ADC03E6900C0E0DCD022A7974540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-1.2246406141615769,99.62475280068526,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,100.0,4.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0515676,43.18584,112.93399,49:23.9,6,0.157,0101000020E61000009BDC0A449C6900C03747A096C9974540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-2.894965087023446,84.80311109573736,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,100.0,4.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.051453,43.1871,113.33821,49:29.9,6,-0.233,0101000020E610000020C7654B606900C0CBB589E9F2974540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-3.737136428420929,76.66187237765459,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,4.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0511692,43.188297,114.025444,49:35.0,6,0.427,0101000020E6100000A1687763CB6800C06CE603151A984540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-3.669270234034957,77.34368447202584,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,4.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0508766,43.1896,113.26065,49:41.0,6,0.09,0101000020E610000005C458FF316800C0C5BEA9DB44984540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-2.58328336380688,87.67284514320697,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,4.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0508308,43.190727,109.44536,49:47.1,6,-0.1989999999999999,0101000020E6100000D8FE6CF2196800C06D0FBEC069984540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-1.0507703545062417,101.11074811840666,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,100.0,4.0,0419_DACIA_TOLOSA_DONOSTIA_034
47,98.5,34,-2.0511515,43.19236,108.97164,49:54.2,6,-0.123,0101000020E61000007D77592BC26800C0AE448E329F984540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-3.750955635034024,76.52238691765632,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,4.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0507932,43.193855,108.346855,50:02.3,6,-0.485,0101000020E61000003F390334066800C08BCBEF37D0984540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-5.898325764674138,49.84200824072016,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,45.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0500844,43.194695,109.78931,50:07.3,6,0.2689999999999999,0101000020E6100000D123A2A5926600C07B4B0ABEEB984540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,48:51.1,4.3,6.8,70,ENE,-6.53352964902912,36.09296768968568,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0489116000000003,43.19555,116.80248,50:13.4,6,-0.059,0101000020E6100000C5ED92C02B6400C0CAB2E7CD07994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-7.256695872812402,10.38490716082884,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,100.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0461287,43.19606,117.5597,50:23.5,6,-0.476,0101000020E61000002DB642C8785E00C08351A17818994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-6.135742204264859,3.218551436038282,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0443504,43.19616,117.42253,50:29.5,6,-0.096,0101000020E61000001EC3DC66D45A00C05401BDB51B994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-7.611068127162658,12.809242446652938,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,8.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0426087,43.196556,118.04132,50:35.7,6,0.363,0101000020E6100000EB470946435700C0B3281BB928994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-9.06134643969058,24.003099397999723,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,25.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0411692,43.197197,116.83301000000002,50:41.7,6,0.206,0101000020E61000001E295282505400C0455940C23D994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-10.98174642724188,48.67033448607841,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,100.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0403223,43.19816,113.44125,50:47.7,6,-0.133,0101000020E610000038011582945200C073DB713D5D994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.150693959876802,54.62178529881104,378.0,105.0,,,,0.0,1.0,326.0,51.0,359.0,19.0,100.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0395412,43.19926,112.09595,50:53.8,6,-0.392,0101000020E6100000D15940FBFA5000C0FED4716A81994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.127505041533508,53.47745540277545,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,25.0,6.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0388658,43.200172,112.195244,50:58.8,6,0.281,0101000020E6100000492B01E6984F00C07E4965489F994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.146967184834615,54.42207748975449,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,8.0,6.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.038134,43.201195,112.58308,51:04.9,6,0.013,0101000020E6100000FFCAC841194E00C03E1E9EC1C0994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.05592296794576,50.799897582749,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,45.0,6.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0373437,43.202164,110.906395,51:11.0,6,-0.39,0101000020E6100000BB72F7DE7A4C00C0A4F7E170E0994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-10.967737434530235,48.311154411486,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,100.0,6.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0365083,43.203102,109.60911000000002,51:17.0,6,-0.479,0101000020E61000008FDFA5E9C44A00C0ECBEF849FF994540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.155868632684683,65.08797557660345,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,80.0,6.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0360773,43.20403,109.32593,51:22.1,6,0.33,0101000020E610000013AA02E5E24900C0FFEA91911D9A4540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-8.840469632767418,97.8772767269324,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,40.0,6.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0362508000000004,43.205284000000006,107.50997,51:28.1,6,-0.057,0101000020E6100000E67181DE3D4A00C0692A56B0469A4540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-8.48953792198926,100.71228874387812,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,80.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0364203,43.20618,103.79841,51:33.2,6,0.491,0101000020E6100000DF9854B0964A00C0A5A5C415649A4540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.113720730578496,67.1164113257772,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,80.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.035929,43.207344,104.15589,51:39.3,6,0.054,0101000020E610000075D1992D954900C0FD87CB3D8A9A4540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.077553903996977,51.519966792493626,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,80.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0350618000000003,43.208435,106.33381,51:45.3,6,-0.149,0101000020E610000030C5B88CCE4700C01F777FF5AD9A4540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.1258581517488,53.4037031293159,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,80.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0344076,43.209316,106.426865,51:50.4,6,0.392,0101000020E61000005BA01F70774600C0118B7AD4CA9A4540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-11.118931022193353,53.10207800844836,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,80.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
46,98.5,34,-2.0336711,43.210297,105.34073,51:56.4,6,0.144,0101000020E61000003C79C562F54400C0B4877FFFEA9A4540,20230419_DACIA_TOLOSA_DONOSTIA_034,d2,40:03.3,04:20.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,51:30.8,6.9,11.2,30,NNE,-10.931944248438615,47.43937661739776,472.0,119.0,0.0,29.0,259.0,,,,184.0,359.0,113.0,45.0,5.0,0419_DACIA_TOLOSA_DONOSTIA_034
